transaction_date,year_transacted,month_transacted,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2022-04,2022,04,YISHUN,4 ROOM,348B,YISHUN AVE 11,10 TO 12,92,DBSS,2013,90 years 06 months,655000
2022-04,2022,04,YISHUN,4 ROOM,348A,YISHUN AVE 11,04 TO 06,92,DBSS,2013,90 years 07 months,625000
2022-04,2022,04,YISHUN,5 ROOM,348C,YISHUN AVE 11,04 TO 06,112,DBSS,2013,90 years 06 months,730000
2022-05,2022,05,BEDOK,3 ROOM,748A,BEDOK RESERVOIR CRES,10 TO 12,66,DBSS,2014,91 years 04 months,565000
2022-05,2022,05,BEDOK,4 ROOM,748C,BEDOK RESERVOIR CRES,04 TO 06,87,DBSS,2014,91 years 04 months,765000
2022-05,2022,05,BEDOK,5 ROOM,747B,BEDOK RESERVOIR CRES,07 TO 09,105,DBSS,2014,91 years 04 months,920000
2022-05,2022,05,BISHAN,4 ROOM,273B,BISHAN ST 24,40 TO 42,95,DBSS,2011,88 years 04 months,1050000
2022-05,2022,05,BISHAN,4 ROOM,273A,BISHAN ST 24,07 TO 09,95,DBSS,2011,88 years 04 months,920000
2022-05,2022,05,CLEMENTI,3 ROOM,311A,CLEMENTI AVE 4,37 TO 39,60,DBSS,2014,91 years 08 months,565000
2022-05,2022,05,CLEMENTI,3 ROOM,311A,CLEMENTI AVE 4,22 TO 24,60,DBSS,2014,91 years 08 months,578888
2022-05,2022,05,CLEMENTI,4 ROOM,311B,CLEMENTI AVE 4,16 TO 18,82,DBSS,2014,91 years 07 months,790000
2022-05,2022,05,CLEMENTI,5 ROOM,311C,CLEMENTI AVE 4,28 TO 30,105,DBSS,2014,91 years 08 months,1050000
2022-05,2022,05,HOUGANG,4 ROOM,475A,UPP SERANGOON CRES,07 TO 09,92,DBSS,2014,91 years 07 months,615000
2022-05,2022,05,JURONG WEST,4 ROOM,138A,YUAN CHING RD,16 TO 18,86,DBSS,2014,91 years 05 months,621888
2022-05,2022,05,JURONG WEST,4 ROOM,138D,YUAN CHING RD,13 TO 15,91,DBSS,2014,91 years 04 months,677000
2022-05,2022,05,JURONG WEST,4 ROOM,138D,YUAN CHING RD,16 TO 18,91,DBSS,2014,91 years 04 months,665000
2022-05,2022,05,JURONG WEST,5 ROOM,138B,YUAN CHING RD,04 TO 06,105,DBSS,2014,91 years 05 months,730000
2022-05,2022,05,JURONG WEST,5 ROOM,138B,YUAN CHING RD,04 TO 06,105,DBSS,2014,91 years 05 months,712000
2022-05,2022,05,KALLANG/WHAMPOA,4 ROOM,7,BOON KENG RD,13 TO 15,95,DBSS,2011,87 years 09 months,863000
2022-05,2022,05,KALLANG/WHAMPOA,4 ROOM,8,BOON KENG RD,16 TO 18,95,DBSS,2011,87 years 09 months,860000
2022-05,2022,05,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,25 TO 27,107,DBSS,2011,87 years 09 months,1150000
2022-05,2022,05,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,01 TO 03,107,DBSS,2011,87 years 09 months,870000
2022-05,2022,05,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,04 TO 06,115,DBSS,2011,87 years 09 months,1020000
2022-05,2022,05,PASIR RIS,3 ROOM,530A,PASIR RIS DR 1,07 TO 09,65,DBSS,2015,91 years 11 months,550000
2022-05,2022,05,PASIR RIS,4 ROOM,530B,PASIR RIS DR 1,04 TO 06,86,DBSS,2015,92 years 01 month,685000
2022-05,2022,05,TAMPINES,4 ROOM,167B,SIMEI LANE,10 TO 12,94,DBSS,2011,87 years 11 months,728888
2022-05,2022,05,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,10 TO 12,83,DBSS,2014,91 years 02 months,708000
2022-05,2022,05,TAMPINES,5 ROOM,167B,SIMEI LANE,07 TO 09,107,DBSS,2011,87 years 10 months,828000
2022-05,2022,05,TAMPINES,5 ROOM,515B,TAMPINES CTRL 7,10 TO 12,114,DBSS,2008,85 years 08 months,900000
2022-05,2022,05,TAMPINES,5 ROOM,518C,TAMPINES CTRL 7,13 TO 15,114,DBSS,2008,85 years 08 months,878000
2022-05,2022,05,TAMPINES,5 ROOM,515B,TAMPINES CTRL 7,10 TO 12,109,DBSS,2008,85 years 08 months,825000
2022-05,2022,05,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,28 TO 30,117,DBSS,2012,89 years,1230000
2022-05,2022,05,YISHUN,3 ROOM,347B,YISHUN AVE 11,10 TO 12,67,DBSS,2013,90 years 05 months,480000
2022-05,2022,05,YISHUN,5 ROOM,348B,YISHUN AVE 11,10 TO 12,112,DBSS,2013,90 years 05 months,875000
2022-06,2022,06,ANG MO KIO,4 ROOM,588C,ANG MO KIO ST 52,28 TO 30,90,DBSS,2011,88 years 03 months,838000
2022-06,2022,06,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,25 TO 27,117,DBSS,2011,88 years 02 months,1058000
2022-06,2022,06,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,19 TO 21,120,DBSS,2011,88 years 02 months,1070000
2022-06,2022,06,BEDOK,4 ROOM,748B,BEDOK RESERVOIR CRES,10 TO 12,87,DBSS,2014,91 years 03 months,780000
2022-06,2022,06,BEDOK,5 ROOM,748B,BEDOK RESERVOIR CRES,07 TO 09,105,DBSS,2014,91 years 04 months,880000
2022-06,2022,06,BEDOK,5 ROOM,747C,BEDOK RESERVOIR CRES,01 TO 03,109,DBSS,2014,91 years 04 months,838000
2022-06,2022,06,BISHAN,4 ROOM,273A,BISHAN ST 24,22 TO 24,95,DBSS,2011,88 years 03 months,925000
2022-06,2022,06,BISHAN,5 ROOM,273A,BISHAN ST 24,16 TO 18,120,DBSS,2011,88 years 03 months,1295000
2022-06,2022,06,BISHAN,5 ROOM,275A,BISHAN ST 24,28 TO 30,120,DBSS,2011,88 years 04 months,1310000
2022-06,2022,06,BISHAN,5 ROOM,275A,BISHAN ST 24,10 TO 12,120,DBSS,2011,88 years 03 months,1218000
2022-06,2022,06,BISHAN,5 ROOM,273B,BISHAN ST 24,25 TO 27,120,DBSS,2011,88 years 03 months,1270000
2022-06,2022,06,CLEMENTI,4 ROOM,311B,CLEMENTI AVE 4,13 TO 15,80,DBSS,2014,91 years 07 months,775000
2022-06,2022,06,CLEMENTI,4 ROOM,311B,CLEMENTI AVE 4,34 TO 36,80,DBSS,2014,91 years 06 months,810000
2022-06,2022,06,HOUGANG,4 ROOM,475B,UPP SERANGOON CRES,13 TO 15,92,DBSS,2014,91 years 05 months,600000
2022-06,2022,06,HOUGANG,5 ROOM,475D,UPP SERANGOON CRES,10 TO 12,112,DBSS,2014,91 years 05 months,845000
2022-06,2022,06,JURONG WEST,5 ROOM,138D,YUAN CHING RD,10 TO 12,108,DBSS,2014,91 years 04 months,800000
2022-06,2022,06,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,16 TO 18,109,DBSS,2011,87 years 08 months,1132000
2022-06,2022,06,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,04 TO 06,109,DBSS,2011,87 years 08 months,933888
2022-06,2022,06,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,28 TO 30,117,DBSS,2011,87 years 08 months,1288888
2022-06,2022,06,PASIR RIS,3 ROOM,530A,PASIR RIS DR 1,04 TO 06,65,DBSS,2015,92 years,480000
2022-06,2022,06,PASIR RIS,4 ROOM,530D,PASIR RIS DR 1,07 TO 09,86,DBSS,2015,92 years,708888
2022-06,2022,06,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,04 TO 06,86,DBSS,2015,92 years,680000
2022-06,2022,06,TAMPINES,3 ROOM,520C,TAMPINES CTRL 8,01 TO 03,62,DBSS,2014,91 years 01 month,500000
2022-06,2022,06,TAMPINES,3 ROOM,520A,TAMPINES CTRL 8,01 TO 03,61,DBSS,2014,91 years 01 month,470000
2022-06,2022,06,TAMPINES,4 ROOM,519C,TAMPINES CTRL 8,04 TO 06,83,DBSS,2014,91 years 01 month,715000
2022-06,2022,06,TAMPINES,4 ROOM,520C,TAMPINES CTRL 8,07 TO 09,84,DBSS,2014,91 years 01 month,728000
2022-06,2022,06,TAMPINES,4 ROOM,519C,TAMPINES CTRL 8,13 TO 15,83,DBSS,2014,91 years 01 month,738000
2022-06,2022,06,TAMPINES,5 ROOM,167A,SIMEI LANE,04 TO 06,107,DBSS,2011,87 years 09 months,780000
2022-06,2022,06,TAMPINES,5 ROOM,515B,TAMPINES CTRL 7,13 TO 15,108,DBSS,2008,85 years 07 months,845000
2022-06,2022,06,TAMPINES,5 ROOM,519D,TAMPINES CTRL 8,13 TO 15,108,DBSS,2014,91 years 01 month,910000
2022-06,2022,06,TOA PAYOH,3 ROOM,138C,LOR 1A TOA PAYOH,07 TO 09,70,DBSS,2012,88 years 11 months,645000
2022-06,2022,06,TOA PAYOH,4 ROOM,138A,LOR 1A TOA PAYOH,31 TO 33,91,DBSS,2012,88 years 11 months,930000
2022-06,2022,06,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,37 TO 39,114,DBSS,2012,89 years,1250000
2022-07,2022,07,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,25 TO 27,112,DBSS,2011,88 years 02 months,1051000
2022-07,2022,07,BEDOK,3 ROOM,748B,BEDOK RESERVOIR CRES,13 TO 15,67,DBSS,2014,91 years 03 months,550000
2022-07,2022,07,BEDOK,4 ROOM,748B,BEDOK RESERVOIR CRES,10 TO 12,87,DBSS,2014,91 years 02 months,763000
2022-07,2022,07,BEDOK,4 ROOM,747C,BEDOK RESERVOIR CRES,01 TO 03,87,DBSS,2014,91 years 02 months,710000
2022-07,2022,07,BEDOK,5 ROOM,747A,BEDOK RESERVOIR CRES,10 TO 12,109,DBSS,2014,91 years 03 months,912000
2022-07,2022,07,BEDOK,5 ROOM,747B,BEDOK RESERVOIR CRES,10 TO 12,105,DBSS,2014,91 years 02 months,900000
2022-07,2022,07,BEDOK,5 ROOM,748C,BEDOK RESERVOIR CRES,04 TO 06,105,DBSS,2014,91 years 02 months,860000
2022-07,2022,07,BISHAN,5 ROOM,273B,BISHAN ST 24,07 TO 09,120,DBSS,2011,88 years 02 months,1238000
2022-07,2022,07,CLEMENTI,3 ROOM,311C,CLEMENTI AVE 4,04 TO 06,60,DBSS,2014,91 years 06 months,525000
2022-07,2022,07,HOUGANG,4 ROOM,475A,UPP SERANGOON CRES,07 TO 09,92,DBSS,2014,91 years 05 months,655000
2022-07,2022,07,JURONG WEST,4 ROOM,138B,YUAN CHING RD,01 TO 03,89,DBSS,2014,91 years 03 months,588000
2022-07,2022,07,JURONG WEST,5 ROOM,138C,YUAN CHING RD,04 TO 06,108,DBSS,2014,91 years 03 months,737000
2022-07,2022,07,JURONG WEST,5 ROOM,138A,YUAN CHING RD,04 TO 06,105,DBSS,2014,91 years 02 months,688000
2022-07,2022,07,KALLANG/WHAMPOA,5 ROOM,9,BOON KENG RD,01 TO 03,109,DBSS,2011,87 years 07 months,915000
2022-07,2022,07,PASIR RIS,3 ROOM,530C,PASIR RIS DR 1,04 TO 06,65,DBSS,2015,91 years 11 months,538000
2022-07,2022,07,PASIR RIS,4 ROOM,530B,PASIR RIS DR 1,04 TO 06,86,DBSS,2015,92 years,655000
2022-07,2022,07,TAMPINES,3 ROOM,520C,TAMPINES CTRL 8,13 TO 15,62,DBSS,2014,91 years,553000
2022-07,2022,07,TAMPINES,3 ROOM,520C,TAMPINES CTRL 8,10 TO 12,61,DBSS,2014,91 years,548000
2022-07,2022,07,TAMPINES,4 ROOM,167C,SIMEI LANE,10 TO 12,94,DBSS,2011,87 years 08 months,750000
2022-07,2022,07,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,07 TO 09,83,DBSS,2014,91 years,722000
2022-07,2022,07,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,04 TO 06,84,DBSS,2014,91 years,720000
2022-07,2022,07,TAMPINES,5 ROOM,167D,SIMEI LANE,10 TO 12,110,DBSS,2011,87 years 08 months,888000
2022-07,2022,07,TAMPINES,5 ROOM,167A,SIMEI LANE,07 TO 09,111,DBSS,2011,87 years 08 months,890000
2022-07,2022,07,TOA PAYOH,4 ROOM,139A,LOR 1A TOA PAYOH,34 TO 36,91,DBSS,2012,88 years 11 months,930000
2022-07,2022,07,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,16 TO 18,113,DBSS,2012,88 years 11 months,1180000
2022-07,2022,07,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,16 TO 18,110,DBSS,2012,88 years 10 months,1200000
2022-07,2022,07,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,34 TO 36,117,DBSS,2012,88 years 10 months,1280000
2022-07,2022,07,YISHUN,4 ROOM,348C,YISHUN AVE 11,04 TO 06,92,DBSS,2013,90 years 04 months,615000
2022-08,2022,08,BEDOK,5 ROOM,748A,BEDOK RESERVOIR CRES,04 TO 06,105,DBSS,2014,91 years 02 months,836000
2022-08,2022,08,BEDOK,5 ROOM,747A,BEDOK RESERVOIR CRES,01 TO 03,105,DBSS,2014,90 years 11 months,750000
2022-08,2022,08,BISHAN,5 ROOM,273B,BISHAN ST 24,16 TO 18,120,DBSS,2011,88 years 01 month,1250000
2022-08,2022,08,CLEMENTI,3 ROOM,311C,CLEMENTI AVE 4,07 TO 09,60,DBSS,2014,91 years 05 months,550000
2022-08,2022,08,CLEMENTI,3 ROOM,311B,CLEMENTI AVE 4,19 TO 21,60,DBSS,2014,91 years 05 months,525000
2022-08,2022,08,HOUGANG,4 ROOM,475A,UPP SERANGOON CRES,10 TO 12,92,DBSS,2014,91 years 04 months,690000
2022-08,2022,08,HOUGANG,5 ROOM,475C,UPP SERANGOON CRES,07 TO 09,109,DBSS,2014,91 years 04 months,802888
2022-08,2022,08,HOUGANG,5 ROOM,475D,UPP SERANGOON CRES,10 TO 12,112,DBSS,2014,91 years 03 months,840000
2022-08,2022,08,JURONG WEST,3 ROOM,138D,YUAN CHING RD,19 TO 21,67,DBSS,2014,91 years 02 months,503000
2022-08,2022,08,JURONG WEST,4 ROOM,138B,YUAN CHING RD,07 TO 09,91,DBSS,2014,91 years 02 months,635000
2022-08,2022,08,JURONG WEST,4 ROOM,138C,YUAN CHING RD,04 TO 06,91,DBSS,2014,91 years 02 months,635000
2022-08,2022,08,JURONG WEST,5 ROOM,138B,YUAN CHING RD,13 TO 15,105,DBSS,2014,91 years 02 months,805000
2022-08,2022,08,KALLANG/WHAMPOA,3 ROOM,9,BOON KENG RD,01 TO 03,70,DBSS,2011,87 years 06 months,641000
2022-08,2022,08,PASIR RIS,3 ROOM,530B,PASIR RIS DR 1,04 TO 06,65,DBSS,2015,91 years 10 months,523000
2022-08,2022,08,PASIR RIS,3 ROOM,530B,PASIR RIS DR 1,04 TO 06,65,DBSS,2015,91 years 10 months,528000
2022-08,2022,08,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,04 TO 06,86,DBSS,2015,91 years 10 months,660000
2022-08,2022,08,TAMPINES,4 ROOM,168B,SIMEI LANE,07 TO 09,94,DBSS,2011,87 years 07 months,750000
2022-08,2022,08,TAMPINES,4 ROOM,515A,TAMPINES CTRL 7,04 TO 06,92,DBSS,2008,85 years 05 months,660000
2022-08,2022,08,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,01 TO 03,83,DBSS,2014,90 years 11 months,650000
2022-08,2022,08,TAMPINES,4 ROOM,520A,TAMPINES CTRL 8,07 TO 09,84,DBSS,2014,90 years 11 months,740000
2022-08,2022,08,TAMPINES,5 ROOM,515B,TAMPINES CTRL 7,04 TO 06,109,DBSS,2008,85 years 05 months,850000
2022-08,2022,08,TAMPINES,5 ROOM,518B,TAMPINES CTRL 7,13 TO 15,107,DBSS,2008,85 years 05 months,881888
2022-08,2022,08,TAMPINES,5 ROOM,515D,TAMPINES CTRL 7,13 TO 15,109,DBSS,2008,85 years 05 months,862500
2022-08,2022,08,TAMPINES,5 ROOM,515C,TAMPINES CTRL 7,13 TO 15,108,DBSS,2008,85 years 05 months,865000
2022-08,2022,08,TOA PAYOH,3 ROOM,139A,LOR 1A TOA PAYOH,07 TO 09,70,DBSS,2012,88 years 09 months,680000
2022-08,2022,08,TOA PAYOH,4 ROOM,138B,LOR 1A TOA PAYOH,28 TO 30,91,DBSS,2012,88 years 09 months,915000
2022-08,2022,08,TOA PAYOH,4 ROOM,138C,LOR 1A TOA PAYOH,31 TO 33,91,DBSS,2012,88 years 09 months,938000
2022-08,2022,08,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,25 TO 27,114,DBSS,2012,88 years 10 months,1050000
2022-08,2022,08,TOA PAYOH,5 ROOM,139B,LOR 1A TOA PAYOH,31 TO 33,114,DBSS,2012,88 years 09 months,1265000
2022-08,2022,08,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,40 TO 42,117,DBSS,2012,88 years 09 months,1350000
2022-08,2022,08,YISHUN,4 ROOM,348A,YISHUN AVE 11,10 TO 12,92,DBSS,2013,90 years 03 months,668000
2022-08,2022,08,YISHUN,4 ROOM,348A,YISHUN AVE 11,04 TO 06,92,DBSS,2013,90 years 02 months,628000
2022-09,2022,09,ANG MO KIO,5 ROOM,588D,ANG MO KIO ST 52,16 TO 18,117,DBSS,2011,88 years,1070000
2022-09,2022,09,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,01 TO 03,112,DBSS,2011,88 years,800000
2022-09,2022,09,BEDOK,3 ROOM,748A,BEDOK RESERVOIR CRES,07 TO 09,66,DBSS,2014,91 years,580000
2022-09,2022,09,BISHAN,5 ROOM,273A,BISHAN ST 24,16 TO 18,120,DBSS,2011,88 years,1330000
2022-09,2022,09,CLEMENTI,3 ROOM,311C,CLEMENTI AVE 4,25 TO 27,60,DBSS,2014,91 years 04 months,585000
2022-09,2022,09,CLEMENTI,3 ROOM,311A,CLEMENTI AVE 4,10 TO 12,60,DBSS,2014,91 years 04 months,518000
2022-09,2022,09,CLEMENTI,5 ROOM,311B,CLEMENTI AVE 4,34 TO 36,105,DBSS,2014,91 years 04 months,1080000
2022-09,2022,09,CLEMENTI,5 ROOM,311B,CLEMENTI AVE 4,13 TO 15,105,DBSS,2014,91 years 04 months,1015000
2022-09,2022,09,HOUGANG,3 ROOM,475C,UPP SERANGOON CRES,07 TO 09,67,DBSS,2014,91 years 02 months,523000
2022-09,2022,09,HOUGANG,4 ROOM,475A,UPP SERANGOON CRES,07 TO 09,92,DBSS,2014,91 years 02 months,690000
2022-09,2022,09,HOUGANG,5 ROOM,475C,UPP SERANGOON CRES,07 TO 09,112,DBSS,2014,91 years 03 months,830000
2022-09,2022,09,HOUGANG,5 ROOM,475D,UPP SERANGOON CRES,04 TO 06,112,DBSS,2014,91 years 02 months,790000
2022-09,2022,09,HOUGANG,5 ROOM,475B,UPP SERANGOON CRES,07 TO 09,109,DBSS,2014,91 years 02 months,855000
2022-09,2022,09,JURONG WEST,3 ROOM,138C,YUAN CHING RD,13 TO 15,67,DBSS,2014,91 years 01 month,490000
2022-09,2022,09,JURONG WEST,4 ROOM,138A,YUAN CHING RD,04 TO 06,91,DBSS,2014,91 years 01 month,638000
2022-09,2022,09,JURONG WEST,5 ROOM,138B,YUAN CHING RD,04 TO 06,105,DBSS,2014,91 years 01 month,730000
2022-09,2022,09,JURONG WEST,5 ROOM,138C,YUAN CHING RD,01 TO 03,108,DBSS,2014,91 years 01 month,656000
2022-09,2022,09,JURONG WEST,5 ROOM,138D,YUAN CHING RD,10 TO 12,105,DBSS,2014,91 years 01 month,735000
2022-09,2022,09,KALLANG/WHAMPOA,4 ROOM,7,BOON KENG RD,28 TO 30,95,DBSS,2011,87 years 05 months,937000
2022-09,2022,09,KALLANG/WHAMPOA,5 ROOM,7,BOON KENG RD,34 TO 36,109,DBSS,2011,87 years 06 months,1280000
2022-09,2022,09,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,13 TO 15,86,DBSS,2015,91 years 10 months,730000
2022-09,2022,09,TAMPINES,4 ROOM,520A,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,90 years 10 months,742000
2022-09,2022,09,TAMPINES,4 ROOM,519B,TAMPINES CTRL 8,13 TO 15,84,DBSS,2014,90 years 10 months,736888
2022-09,2022,09,TAMPINES,4 ROOM,519C,TAMPINES CTRL 8,10 TO 12,83,DBSS,2014,90 years 09 months,750000
2022-09,2022,09,TAMPINES,5 ROOM,515C,TAMPINES CTRL 7,07 TO 09,108,DBSS,2008,85 years 05 months,852000
2022-09,2022,09,TAMPINES,5 ROOM,518B,TAMPINES CTRL 7,10 TO 12,108,DBSS,2008,85 years 05 months,845888
2022-09,2022,09,TAMPINES,5 ROOM,518A,TAMPINES CTRL 7,01 TO 03,110,DBSS,2008,85 years 04 months,790000
2022-09,2022,09,TAMPINES,5 ROOM,519D,TAMPINES CTRL 8,01 TO 03,108,DBSS,2014,90 years 09 months,810000
2022-09,2022,09,TOA PAYOH,5 ROOM,139A,LOR 1A TOA PAYOH,28 TO 30,117,DBSS,2012,88 years 09 months,1270000
2022-09,2022,09,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,25 TO 27,117,DBSS,2012,88 years 09 months,1280000
2022-09,2022,09,TOA PAYOH,5 ROOM,138C,LOR 1A TOA PAYOH,13 TO 15,113,DBSS,2012,88 years 08 months,948000
2022-10,2022,10,ANG MO KIO,5 ROOM,588B,ANG MO KIO ST 52,19 TO 21,117,DBSS,2011,87 years 10 months,1110000
2022-10,2022,10,BEDOK,4 ROOM,747A,BEDOK RESERVOIR CRES,07 TO 09,87,DBSS,2014,90 years 11 months,780000
2022-10,2022,10,BEDOK,5 ROOM,747A,BEDOK RESERVOIR CRES,01 TO 03,105,DBSS,2014,91 years,850000
2022-10,2022,10,BISHAN,4 ROOM,273A,BISHAN ST 24,25 TO 27,95,DBSS,2011,87 years 11 months,985000
2022-10,2022,10,BISHAN,4 ROOM,273A,BISHAN ST 24,10 TO 12,95,DBSS,2011,87 years 11 months,958000
2022-10,2022,10,BISHAN,5 ROOM,273A,BISHAN ST 24,01 TO 03,120,DBSS,2011,88 years,999000
2022-10,2022,10,CLEMENTI,3 ROOM,311A,CLEMENTI AVE 4,34 TO 36,60,DBSS,2014,91 years 03 months,550000
2022-10,2022,10,CLEMENTI,5 ROOM,311C,CLEMENTI AVE 4,37 TO 39,105,DBSS,2014,91 years 02 months,1150000
2022-10,2022,10,HOUGANG,4 ROOM,475A,UPP SERANGOON CRES,16 TO 18,92,DBSS,2014,91 years 02 months,700000
2022-10,2022,10,HOUGANG,5 ROOM,475D,UPP SERANGOON CRES,04 TO 06,112,DBSS,2014,91 years 02 months,800000
2022-10,2022,10,PASIR RIS,3 ROOM,530D,PASIR RIS DR 1,10 TO 12,65,DBSS,2015,91 years 09 months,570000
2022-10,2022,10,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,07 TO 09,86,DBSS,2015,91 years 09 months,718000
2022-10,2022,10,TAMPINES,3 ROOM,520C,TAMPINES CTRL 8,01 TO 03,62,DBSS,2014,90 years 09 months,515000
2022-10,2022,10,TAMPINES,4 ROOM,167D,SIMEI LANE,07 TO 09,94,DBSS,2011,87 years 06 months,785000
2022-10,2022,10,TAMPINES,4 ROOM,519B,TAMPINES CTRL 8,13 TO 15,84,DBSS,2014,90 years 09 months,760000
2022-10,2022,10,TAMPINES,5 ROOM,518B,TAMPINES CTRL 7,10 TO 12,107,DBSS,2008,85 years 03 months,880888
2022-10,2022,10,TAMPINES,5 ROOM,518C,TAMPINES CTRL 7,13 TO 15,108,DBSS,2008,85 years 03 months,861000
2022-10,2022,10,TAMPINES,5 ROOM,519B,TAMPINES CTRL 8,13 TO 15,108,DBSS,2014,90 years 09 months,955000
2022-10,2022,10,TOA PAYOH,4 ROOM,138A,LOR 1A TOA PAYOH,10 TO 12,91,DBSS,2012,88 years 08 months,925000
2022-10,2022,10,TOA PAYOH,4 ROOM,138A,LOR 1A TOA PAYOH,16 TO 18,91,DBSS,2012,88 years 08 months,930000
2022-10,2022,10,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,40 TO 42,114,DBSS,2012,88 years 08 months,1380000
2022-10,2022,10,TOA PAYOH,5 ROOM,138B,LOR 1A TOA PAYOH,10 TO 12,113,DBSS,2012,88 years 08 months,1160000
2022-10,2022,10,TOA PAYOH,5 ROOM,138A,LOR 1A TOA PAYOH,28 TO 30,114,DBSS,2012,88 years 07 months,1260000
2022-10,2022,10,YISHUN,3 ROOM,348C,YISHUN AVE 11,10 TO 12,67,DBSS,2013,89 years 11 months,520000
2022-10,2022,10,YISHUN,4 ROOM,348B,YISHUN AVE 11,13 TO 15,92,DBSS,2013,89 years 11 months,694000
2022-10,2022,10,YISHUN,4 ROOM,348D,YISHUN AVE 11,13 TO 15,92,DBSS,2013,90 years,668000
2022-10,2022,10,YISHUN,4 ROOM,348A,YISHUN AVE 11,04 TO 06,92,DBSS,2013,90 years,668000
2022-11,2022,11,BEDOK,3 ROOM,748C,BEDOK RESERVOIR CRES,04 TO 06,66,DBSS,2014,90 years 11 months,568888
2022-11,2022,11,BEDOK,3 ROOM,748B,BEDOK RESERVOIR CRES,10 TO 12,67,DBSS,2014,90 years 11 months,532000
2022-11,2022,11,BEDOK,3 ROOM,748C,BEDOK RESERVOIR CRES,04 TO 06,66,DBSS,2014,90 years 11 months,570000
2022-11,2022,11,BEDOK,4 ROOM,748B,BEDOK RESERVOIR CRES,07 TO 09,87,DBSS,2014,90 years 11 months,781000
2022-11,2022,11,BEDOK,4 ROOM,748A,BEDOK RESERVOIR CRES,10 TO 12,87,DBSS,2014,90 years 11 months,770000
2022-11,2022,11,BISHAN,5 ROOM,273B,BISHAN ST 24,04 TO 06,120,DBSS,2011,87 years 10 months,1228000
2022-11,2022,11,CLEMENTI,4 ROOM,311B,CLEMENTI AVE 4,19 TO 21,80,DBSS,2014,91 years 03 months,802000
2022-11,2022,11,CLEMENTI,4 ROOM,311C,CLEMENTI AVE 4,31 TO 33,80,DBSS,2014,91 years 02 months,755000
2022-11,2022,11,CLEMENTI,4 ROOM,311A,CLEMENTI AVE 4,25 TO 27,82,DBSS,2014,91 years 02 months,858000
2022-11,2022,11,HOUGANG,3 ROOM,475A,UPP SERANGOON CRES,04 TO 06,67,DBSS,2014,91 years 01 month,523000
2022-11,2022,11,HOUGANG,3 ROOM,475A,UPP SERANGOON CRES,04 TO 06,67,DBSS,2014,90 years 11 months,500000
2022-11,2022,11,HOUGANG,4 ROOM,475C,UPP SERANGOON CRES,04 TO 06,92,DBSS,2014,90 years 11 months,660000
2022-11,2022,11,JURONG WEST,4 ROOM,138D,YUAN CHING RD,19 TO 21,89,DBSS,2014,91 years,688888
2022-11,2022,11,JURONG WEST,4 ROOM,138D,YUAN CHING RD,10 TO 12,91,DBSS,2014,90 years 11 months,680000
2022-11,2022,11,JURONG WEST,4 ROOM,138D,YUAN CHING RD,19 TO 21,89,DBSS,2014,90 years 11 months,690000
2022-11,2022,11,PASIR RIS,4 ROOM,530A,PASIR RIS DR 1,07 TO 09,86,DBSS,2015,91 years 08 months,739888
2022-11,2022,11,PASIR RIS,5 ROOM,530D,PASIR RIS DR 1,04 TO 06,105,DBSS,2015,91 years 07 months,930800
2022-11,2022,11,TAMPINES,3 ROOM,520C,TAMPINES CTRL 8,10 TO 12,61,DBSS,2014,90 years 08 months,570000
2022-11,2022,11,TAMPINES,4 ROOM,167B,SIMEI LANE,04 TO 06,94,DBSS,2011,87 years 05 months,739000
2022-11,2022,11,TAMPINES,4 ROOM,168C,SIMEI LANE,04 TO 06,94,DBSS,2011,87 years 05 months,703000
